Gene Symbol,Description,Category,Uniprot ID,Gifts,GC Id,Relevance score, GeneCards Link
FLNA,Filamin A,Protein Coding,P21333,55,GC0XM154348,2.282709599,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FLNA
MIR15B,MicroRNA 15b,RNA Gene,,22,GC03P160404,2.282031059,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR15B
ROCK1,Rho Associated Coiled-Coil Containing Protein Kinase 1,Protein Coding,Q13464,56,GC18M020946,2.281808853,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ROCK1
LAMTOR2,"Late Endosomal/Lysosomal Adaptor, MAPK And MTOR Activator 2",Protein Coding,Q9Y2Q5,49,GC01P156054,2.281766891,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LAMTOR2
RAB4A,"RAB4A, Member RAS Oncogene Family",Protein Coding,P20338,47,GC01P229271,2.28054285,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB4A
MIR23B,MicroRNA 23b,RNA Gene,,22,GC09P095085,2.278134346,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR23B
HNRNPA3,Heterogeneous Nuclear Ribonucleoprotein A3,Protein Coding,P51991,45,GC02P177212,2.275038242,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPA3
HDAC3,Histone Deacetylase 3,Protein Coding,O15379,56,GC05M141620,2.274251938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC3
VPS51,VPS51 Subunit Of GARP Complex,Protein Coding,Q9UID3,45,GC11P065089,2.270485163,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS51
SIK2,Salt Inducible Kinase 2,Protein Coding,Q9H0K1,52,GC11P112129,2.267059803,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIK2
ATP5F1A,ATP Synthase F1 Subunit Alpha,Protein Coding,P25705,53,GC18M046081,2.263272285,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP5F1A
TMED10,Transmembrane P24 Trafficking Protein 10,Protein Coding,P49755,49,GC14M075198,2.259085655,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TMED10
PFKP,"Phosphofructokinase, Platelet",Protein Coding,Q01813,52,GC10P003066,2.258888245,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PFKP
RAB4B-EGLN2,RAB4B-EGLN2 Readthrough (NMD Candidate),RNA Gene,,17,GC19P040778,2.25883317,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB4B-EGLN2
VPS13D,Vacuolar Protein Sorting 13 Homolog D,Protein Coding,Q5THJ4,42,GC01P012404,2.254764795,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS13D
ANXA7,Annexin A7,Protein Coding,P20073,49,GC10M073375,2.254305124,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA7
HNRNPU,Heterogeneous Nuclear Ribonucleoprotein U,Protein Coding,Q00839,49,GC01M244844,2.252676725,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPU
RAC1,Rac Family Small GTPase 1,Protein Coding,P63000,56,GC07P006378,2.251561165,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAC1
MYH9,Myosin Heavy Chain 9,Protein Coding,P35579,54,GC22M036281,2.249608994,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MYH9
THBS1,Thrombospondin 1,Protein Coding,P07996,52,GC15P039581,2.247392654,https://www.genecards.org/cgi-bin/carddisp.pl?gene=THBS1
DICER1,"Dicer 1, Ribonuclease III",Protein Coding,Q9UPY3,55,GC14M095086,2.246208906,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DICER1
HOTTIP,HOXA Distal Transcript Antisense RNA,RNA Gene,,25,GC07P027198,2.245139837,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HOTTIP
MIR101-1,MicroRNA 101-1,RNA Gene,,22,GC01M065058,2.243192673,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR101-1
RNF2,Ring Finger Protein 2,Protein Coding,Q99496,52,GC01P185045,2.241848469,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RNF2
ARL13B,ADP Ribosylation Factor Like GTPase 13B,Protein Coding,Q3SXY8,45,GC03P093980,2.241562366,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ARL13B
TRADD,TNFRSF1A Associated Via Death Domain,Protein Coding,Q15628,50,GC16M067154,2.240539789,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRADD
TP53BP2,Tumor Protein P53 Binding Protein 2,Protein Coding,Q13625,47,GC01M223779,2.233721495,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TP53BP2
LARS1,Leucyl-TRNA Synthetase 1,Protein Coding,Q9P2J5,52,GC05M146114,2.23255825,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LARS1
EIF4G1,Eukaryotic Translation Initiation Factor 4 Gamma 1,Protein Coding,Q04637,54,GC03P184314,2.229189634,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EIF4G1
RUNX2,RUNX Family Transcription Factor 2,Protein Coding,Q13950,53,GC06P104322,2.229171515,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RUNX2
CD4,CD4 Molecule,Protein Coding,P01730,56,GC12P006786,2.228071928,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD4
ITGAV,Integrin Subunit Alpha V,Protein Coding,P06756,54,GC02P186589,2.2231071,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGAV
BIRC3,Baculoviral IAP Repeat Containing 3,Protein Coding,Q13489,53,GC11P102317,2.2231071,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BIRC3
MIR125B1,MicroRNA 125b-1,RNA Gene,,24,GC11M122100,2.220783234,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR125B1
SIDT2,SID1 Transmembrane Family Member 2,Protein Coding,Q8NBJ9,44,GC11P117178,2.220662594,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIDT2
HCCAT5,Hepatocellular Carcinoma Associated Transcript 5,RNA Gene,,19,GC16P073092,2.218671799,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HCCAT5
TRIB3,Tribbles Pseudokinase 3,Protein Coding,Q96RU7,49,GC20P000361,2.217787981,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIB3
TRIM59,Tripartite Motif Containing 59,Protein Coding,Q8IWR1,41,GC03M160432,2.216572523,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRIM59
MIR24-1,MicroRNA 24-1,RNA Gene,,21,GC09P095086,2.215313196,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR24-1
MIR22,MicroRNA 22,RNA Gene,,24,GC17M001713,2.211595774,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR22
CCT4,Chaperonin Containing TCP1 Subunit 4,Protein Coding,P50991,48,GC02M061868,2.211316586,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT4
CKAP4,Cytoskeleton Associated Protein 4,Protein Coding,Q07065,42,GC12M106237,2.20806551,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CKAP4
VTRNA1-1,Vault RNA 1-1,RNA Gene,,17,GC05P148619,2.207032681,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VTRNA1-1
CCR5,C-C Motif Chemokine Receptor 5,Protein Coding,P51681,53,GC03P051153,2.202767372,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCR5
EPRS1,Glutamyl-Prolyl-TRNA Synthetase 1,Protein Coding,P07814,50,GC01M219969,2.196217775,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPRS1
RAB10,"RAB10, Member RAS Oncogene Family",Protein Coding,P61026,48,GC02P026033,2.194682598,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB10
PRKCI,Protein Kinase C Iota,Protein Coding,P41743,54,GC03P170222,2.194565773,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRKCI
IMMT,Inner Membrane Mitochondrial Protein,Protein Coding,Q16891,47,GC02M086144,2.193199396,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IMMT
MAP2K3,Mitogen-Activated Protein Kinase Kinase 3,Protein Coding,P46734,56,GC17P076203,2.189956903,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MAP2K3
SLK,STE20 Like Kinase,Protein Coding,Q9H2G2,50,GC10P103967,2.189956903,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLK
NIPSNAP1,Nipsnap Homolog 1,Protein Coding,Q9BPW8,45,GC22M029554,2.189302921,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NIPSNAP1
EPHA2,EPH Receptor A2,Protein Coding,P29317,60,GC01M016124,2.188570976,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHA2
NAPA,NSF Attachment Protein Alpha,Protein Coding,P54920,44,GC19M079804,2.183542967,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAPA
TNPO1,Transportin 1,Protein Coding,Q92973,48,GC05P072816,2.183468819,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TNPO1
G3BP1,G3BP Stress Granule Assembly Factor 1,Protein Coding,Q13283,46,GC05P151771,2.183468819,https://www.genecards.org/cgi-bin/carddisp.pl?gene=G3BP1
IARS1,Isoleucyl-TRNA Synthetase 1,Protein Coding,P41252,52,GC09M103044,2.183403492,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IARS1
GSN,Gelsolin,Protein Coding,P06396,56,GC09P121201,2.182775974,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GSN
KPNA2,Karyopherin Subunit Alpha 2,Protein Coding,P52292,52,GC17P068035,2.182089329,https://www.genecards.org/cgi-bin/carddisp.pl?gene=KPNA2
HNRNPM,Heterogeneous Nuclear Ribonucleoprotein M,Protein Coding,P52272,46,GC19P008444,2.180877686,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HNRNPM
SIRT5,Sirtuin 5,Protein Coding,Q9NXA8,52,GC06P013574,2.176442623,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SIRT5
MIR502,MicroRNA 502,RNA Gene,,18,GC0XP050014,2.175047159,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR502
CTSA,Cathepsin A,Protein Coding,P10619,53,GC20P045890,2.174259186,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CTSA
CSNK1A1,Casein Kinase 1 Alpha 1,Protein Coding,P48729,56,GC05M149492,2.174004316,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CSNK1A1
CHEK1,Checkpoint Kinase 1,Protein Coding,O14757,57,GC11P125625,2.173740149,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHEK1
MIR18A,MicroRNA 18a,RNA Gene,,21,GC13P091622,2.173618793,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR18A
RAB5B,"RAB5B, Member RAS Oncogene Family",Protein Coding,P61020,46,GC12P055973,2.173561573,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB5B
VPS13A,Vacuolar Protein Sorting 13 Homolog A,Protein Coding,Q96RL7,49,GC09P077177,2.172254562,https://www.genecards.org/cgi-bin/carddisp.pl?gene=VPS13A
CHMP6,Charged Multivesicular Body Protein 6,Protein Coding,Q96FZ7,43,GC17P080991,2.171072245,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHMP6
DCP2,Decapping MRNA 2,Protein Coding,Q8IU60,41,GC05P112976,2.170704126,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DCP2
RAB6B,"RAB6B, Member RAS Oncogene Family",Protein Coding,Q9NRW1,46,GC03M133824,2.169611454,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB6B
MIR98,MicroRNA 98,RNA Gene,,21,GC0XM053666,2.169422388,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR98
NAMPT,Nicotinamide Phosphoribosyltransferase,Protein Coding,P43490,54,GC07M106248,2.164424896,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NAMPT
TSPO,Translocator Protein,Protein Coding,B1AH88,51,GC22P043151,2.161689281,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TSPO
GRN,Granulin Precursor,Protein Coding,P28799,54,GC17P044345,2.158548117,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GRN
HIPK2,Homeodomain Interacting Protein Kinase 2,Protein Coding,Q9H2X6,50,GC07M139561,2.156824827,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HIPK2
UTRN,Utrophin,Protein Coding,P46939,47,GC06P144285,2.1565938,https://www.genecards.org/cgi-bin/carddisp.pl?gene=UTRN
SMAD2,SMAD Family Member 2,Protein Coding,Q15796,59,GC18M047809,2.15285182,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SMAD2
MIR381,MicroRNA 381,RNA Gene,,20,GC14P112743,2.150417328,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR381
MIR205,MicroRNA 205,RNA Gene,,22,GC01P209432,2.145572424,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR205
PI4KB,Phosphatidylinositol 4-Kinase Beta,Protein Coding,Q9UBF8,52,GC01M151291,2.14432478,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PI4KB
ZRANB1,Zinc Finger RANBP2-Type Containing 1,Protein Coding,Q9UGI0,43,GC10P124937,2.144299984,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ZRANB1
PIP4K2A,Phosphatidylinositol-5-Phosphate 4-Kinase Type 2 Alpha,Protein Coding,P48426,52,GC10M022534,2.144244909,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PIP4K2A
ANXA2,Annexin A2,Protein Coding,P07355,54,GC15M060347,2.14099741,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ANXA2
TRAF4,TNF Receptor Associated Factor 4,Protein Coding,Q9BUZ4,49,GC17P076353,2.140411377,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRAF4
U2AF1,U2 Small Nuclear RNA Auxiliary Factor 1,Protein Coding,Q01081,49,GC21M043092,2.139641762,https://www.genecards.org/cgi-bin/carddisp.pl?gene=U2AF1
TRPM2,Transient Receptor Potential Cation Channel Subfamily M Member 2,Protein Coding,O94759,48,GC21P044350,2.138332367,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TRPM2
DDX5,DEAD-Box Helicase 5,Protein Coding,P17844,52,GC17M064498,2.138269901,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX5
CCT7,Chaperonin Containing TCP1 Subunit 7,Protein Coding,Q99832,48,GC02P073233,2.136953354,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CCT7
FUNDC2,FUN14 Domain Containing 2,Protein Coding,Q9BWH2,42,GC0XP155025,2.136868477,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FUNDC2
OIP5-AS1,OIP5 Antisense RNA 1,RNA Gene,,21,GC15P053783,2.135000229,https://www.genecards.org/cgi-bin/carddisp.pl?gene=OIP5-AS1
DDX6,DEAD-Box Helicase 6,Protein Coding,P26196,52,GC11M118748,2.131830692,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DDX6
MIR15A,MicroRNA 15a,RNA Gene,,18,GC13M050049,2.130238533,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR15A
DIABLO,Diablo IAP-Binding Mitochondrial Protein,Protein Coding,Q9NR28,53,GC12M122876,2.129801035,https://www.genecards.org/cgi-bin/carddisp.pl?gene=DIABLO
AKT2,AKT Serine/Threonine Kinase 2,Protein Coding,P31751,61,GC19M040230,2.129580975,https://www.genecards.org/cgi-bin/carddisp.pl?gene=AKT2
SLC25A3,Solute Carrier Family 25 Member 3,Protein Coding,Q00325,51,GC12P098593,2.125068665,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SLC25A3
SPP1,Secreted Phosphoprotein 1,Protein Coding,P10451,52,GC04P087975,2.123543501,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SPP1
GPR137B,G Protein-Coupled Receptor 137B,Protein Coding,O60478,42,GC01P236142,2.123497009,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR137B
GPR137,G Protein-Coupled Receptor 137,Protein Coding,Q96N19,40,GC11P064270,2.123497009,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GPR137
PSMB9,Proteasome 20S Subunit Beta 9,Protein Coding,P28065,53,GC06P104131,2.122728825,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMB9
HDAC11,Histone Deacetylase 11,Protein Coding,Q96DB2,51,GC03P014712,2.122728825,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HDAC11
FBXO7,F-Box Protein 7,Protein Coding,Q9Y3I1,50,GC22P032474,2.11880374,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBXO7
CAPNS1,Calpain Small Subunit 1,Protein Coding,P04632,48,GC19P083174,2.117034435,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CAPNS1
NIPSNAP2,Nipsnap Homolog 2,Protein Coding,O75323,45,GC07P059653,2.116940975,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NIPSNAP2
MIR23A,MicroRNA 23a,RNA Gene,,24,GC19M015531,2.115986109,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR23A
CASP2,Caspase 2,Protein Coding,P42575,53,GC07P152183,2.114791632,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CASP2
LMNB2,Lamin B2,Protein Coding,Q03252,49,GC19M009208,2.114791632,https://www.genecards.org/cgi-bin/carddisp.pl?gene=LMNB2
MIR210,MicroRNA 210,RNA Gene,,24,GC11M007939,2.114551306,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR210
MARS1,Methionyl-TRNA Synthetase 1,Protein Coding,P56192,52,GC12P058194,2.113467216,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MARS1
FBP1,Fructose-Bisphosphatase 1,Protein Coding,P09467,56,GC09M094603,2.112535715,https://www.genecards.org/cgi-bin/carddisp.pl?gene=FBP1
PRNP,Prion Protein,Protein Coding,F7VJQ1,55,GC20P004686,2.111414433,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PRNP
GARS1,Glycyl-TRNA Synthetase 1,Protein Coding,P41250,52,GC07P030580,2.111414433,https://www.genecards.org/cgi-bin/carddisp.pl?gene=GARS1
NSF,"N-Ethylmaleimide Sensitive Factor, Vesicle Fusing ATPase",Protein Coding,P46459,52,GC17P046590,2.108866453,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NSF
ORMDL3,ORMDL Sphingolipid Biosynthesis Regulator 3,Protein Coding,Q8N138,44,GC17M039921,2.108257294,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ORMDL3
RPS4X,Ribosomal Protein S4 X-Linked,Protein Coding,P62701,45,GC0XM072255,2.107798576,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RPS4X
ACE2,Angiotensin Converting Enzyme 2,Protein Coding,Q9BYF1,56,GC0XM015494,2.102935076,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ACE2
MIR145,MicroRNA 145,RNA Gene,,26,GC05P149430,2.102297306,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR145
MIR26B,MicroRNA 26b,RNA Gene,,25,GC02P218402,2.102297306,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR26B
MIR144,MicroRNA 144,RNA Gene,,21,GC17M059917,2.101752758,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR144
STAT1,Signal Transducer And Activator Of Transcription 1,Protein Coding,P42224,60,GC02M190908,2.101379156,https://www.genecards.org/cgi-bin/carddisp.pl?gene=STAT1
NUAK2,NUAK Family Kinase 2,Protein Coding,Q9H093,48,GC01M205302,2.101089239,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NUAK2
MIR96,MicroRNA 96,RNA Gene,,23,GC07M129774,2.100243092,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR96
NDRG2,NDRG Family Member 2,Protein Coding,Q9UN36,45,GC14M021016,2.098810673,https://www.genecards.org/cgi-bin/carddisp.pl?gene=NDRG2
MOAP1,Modulator Of Apoptosis 1,Protein Coding,Q96BY2,41,GC14M093182,2.098376274,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MOAP1
ATP6AP2,ATPase H+ Transporting Accessory Protein 2,Protein Coding,O75787,52,GC0XP040588,2.097848415,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ATP6AP2
ITGB2,Integrin Subunit Beta 2,Protein Coding,P05107,57,GC21M044885,2.093811035,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ITGB2
TUBB4A,Tubulin Beta 4A Class IVa,Protein Coding,P04350,54,GC19M009479,2.092321634,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TUBB4A
UBE2D2,Ubiquitin Conjugating Enzyme E2 D2,Protein Coding,P62837,49,GC05P139526,2.091824532,https://www.genecards.org/cgi-bin/carddisp.pl?gene=UBE2D2
SDCBP,Syndecan Binding Protein,Protein Coding,O00560,47,GC08P058539,2.088601589,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SDCBP
JAK1,Janus Kinase 1,Protein Coding,P23458,61,GC01M064833,2.087832451,https://www.genecards.org/cgi-bin/carddisp.pl?gene=JAK1
SERPINA1,Serpin Family A Member 1,Protein Coding,P01009,56,GC14M094376,2.086363792,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINA1
CHMP4C,Charged Multivesicular Body Protein 4C,Protein Coding,Q96CF2,42,GC08P081732,2.084497213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHMP4C
CHMP7,Charged Multivesicular Body Protein 7,Protein Coding,Q8WUX9,42,GC08P023243,2.084497213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CHMP7
MIR93,MicroRNA 93,RNA Gene,,24,GC07M103953,2.081705093,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR93
PTPN11,Protein Tyrosine Phosphatase Non-Receptor Type 11,Protein Coding,Q06124,61,GC12P112418,2.081641436,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PTPN11
IGFBP3,Insulin Like Growth Factor Binding Protein 3,Protein Coding,P17936,53,GC07M045912,2.081641436,https://www.genecards.org/cgi-bin/carddisp.pl?gene=IGFBP3
BCL10,BCL10 Immune Signaling Adaptor,Protein Coding,O95999,51,GC01M085265,2.081641436,https://www.genecards.org/cgi-bin/carddisp.pl?gene=BCL10
HERC1,HECT And RLD Domain Containing E3 Ubiquitin Protein Ligase Family Member 1,Protein Coding,Q15751,46,GC15M063608,2.081233263,https://www.genecards.org/cgi-bin/carddisp.pl?gene=HERC1
COPA,COPI Coat Complex Subunit Alpha,Protein Coding,P53621,50,GC01M160288,2.080529213,https://www.genecards.org/cgi-bin/carddisp.pl?gene=COPA
TOMM5,Translocase Of Outer Mitochondrial Membrane 5,Protein Coding,Q8N4H5,40,GC09M037582,2.078738451,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TOMM5
PSMD3,"Proteasome 26S Subunit, Non-ATPase 3",Protein Coding,O43242,49,GC17P039980,2.074995518,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PSMD3
CUL4B,Cullin 4B,Protein Coding,Q13620,50,GC0XM120524,2.073480606,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CUL4B
MIR301B,MicroRNA 301b,RNA Gene,,19,GC22P051877,2.072829485,https://www.genecards.org/cgi-bin/carddisp.pl?gene=MIR301B
CD274,CD274 Molecule,Protein Coding,Q9NZQ7,52,GC09P005450,2.070127487,https://www.genecards.org/cgi-bin/carddisp.pl?gene=CD274
TEX264,"Testis Expressed 264, ER-Phagy Receptor",Protein Coding,Q9Y6I9,41,GC03P053206,2.06946373,https://www.genecards.org/cgi-bin/carddisp.pl?gene=TEX264
EZH2,Enhancer Of Zeste 2 Polycomb Repressive Complex 2 Subunit,Protein Coding,Q15910,60,GC07M148807,2.067456245,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EZH2
YBX1,Y-Box Binding Protein 1,Protein Coding,P67809,47,GC01P042682,2.067456245,https://www.genecards.org/cgi-bin/carddisp.pl?gene=YBX1
PLEKHF1,Pleckstrin Homology And FYVE Domain Containing 1,Protein Coding,Q96S99,40,GC19P029665,2.065549135,https://www.genecards.org/cgi-bin/carddisp.pl?gene=PLEKHF1
EPHB4,EPH Receptor B4,Protein Coding,P54760,60,GC07M104004,2.062970877,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHB4
SERPINE1,Serpin Family E Member 1,Protein Coding,P05121,57,GC07P101127,2.062970877,https://www.genecards.org/cgi-bin/carddisp.pl?gene=SERPINE1
RAB27A,"RAB27A, Member RAS Oncogene Family",Protein Coding,P51159,54,GC15M055202,2.062970877,https://www.genecards.org/cgi-bin/carddisp.pl?gene=RAB27A
EPHA7,EPH Receptor A7,Protein Coding,Q15375,53,GC06M093240,2.062970877,https://www.genecards.org/cgi-bin/carddisp.pl?gene=EPHA7
ADAM12,ADAM Metallopeptidase Domain 12,Protein Coding,O43184,52,GC10M126012,2.062970877,https://www.genecards.org/cgi-bin/carddisp.pl?gene=ADAM12
